_id,bankNameExtracter,bank_domain_length,bank_full_endpoint,bank_full_name,bank_name_denoter,bank_short_endpoint,bank_short_endpoint_hashed_form_md5,bank_short_forms,is_running_on_https
6510984e70c92eadc4ecf26c,"""APMAHESHBANKBK"" : [""a p mahesh co-operative urban bank ltd"", ""ap mahesh""],",16,https://www.apmaheshbank.com,A P Mahesh Co-operative Urban Bank Ltd,APMAHESHBANKBK,apmaheshbank.com,0691dc2fe5d4d8d5a310c86b3d718620,"[""a p mahesh co-operative urban bank ltd"", ""ap mahesh""],",
6510984e70c92eadc4ecf26e,"""GPPARSIKBANKBK"" : [""gp parsik"", ""gp parsik""],",16,https://gpparsikbank.com,GP Parsik,GPPARSIKBANKBK,gpparsikbank.com,e6ddfd5aa67e3ba368bcb2f3fcc82882,"[""gp parsik"", ""gp parsik""],",
6510984e70c92eadc4ecf27d,"""JIJAMATABANKBK"" : [""jijamata mahila sahakari bank ltd"", ""jijamata mahila"", ""jijamata mahila cooperative""],",16,https://www.jijamatabank.com,Jijamata Mahila Sahakari Bank Ltd,JIJAMATABANKBK,jijamatabank.com,4b96ef5c42424a841dd48e49376ec437,"[""jijamata mahila sahakari bank ltd"", ""jijamata mahila"", ""jijamata mahila cooperative""],",
6510984e70c92eadc4ecf1e5,"""JCOMBANKBK"" : [""the junagadh commercial co-op bank ltd"", ""the junagadh commercial"", ""the junagadh commercial cooperative""],",12,https://www.jcombank.com,The Junagadh Commercial Co-op Bank Ltd,JCOMBANKBK,jcombank.com,4a04711a84d9190bb6a2c0ad46c7877e,"[""the junagadh commercial co-op bank ltd"", ""the junagadh commercial"", ""the junagadh commercial cooperative""],",
6510984e70c92eadc4ecf1f5,"""MOBIKWIKBK"" : [""one mobikwik systems private limited"", ""one mobikwik systems private"", ""one mobikwik systems private cooperative limited""]",12,https://www.mobikwik.com/,One Mobikwik Systems Private Limited,MOBIKWIKBK,mobikwik.com,813d11c7c72202f1ba76a03bb6d684a9,"[""one mobikwik systems private limited"", ""one mobikwik systems private"", ""one mobikwik systems private cooperative limited""]",
6510984e70c92eadc4ecf1fc,"""GSCBANKBK"" : [""gujarat state co-operative bank"", ""gujarat state cooperative""],",13,https://gscbank.co.in,Gujarat State Co-operative Bank,GSCBANKBK,gscbank.co.in,187a025f5fbcdc40fc7f896d4f97ae3e,"[""gujarat state co-operative bank"", ""gujarat state cooperative""],",
6510984e70c92eadc4ecf201,"""VIKASBANKBK"" : [""vikas souharda co-op bank"", ""vikas"", ""vikas cooperative""],",13,https://www.vikasbank.com,Vikas Souharda Co-op Bank,VIKASBANKBK,vikasbank.com,19670f36302d6740b7d6f99f15094bd0,"[""vikas souharda co-op bank"", ""vikas"", ""vikas cooperative""],",
6510984e70c92eadc4ecf204,"""BANASBANKBK"" : [""the banaskantha district central co-op. bank ltd."", ""banaskantha district"", ""banaskantha district cooperative""],",13,http://www.banasbank.com,The Banaskantha District Central Co-Op. Bank Ltd.,BANASBANKBK,banasbank.com,70a6b25caa0a43e027794d8bb32bcbb7,"[""the banaskantha district central co-op. bank ltd."", ""banaskantha district"", ""banaskantha district cooperative""],",
6510984e70c92eadc4ecf218,"""IPPBONLINEBK"" : [""india post payments bank"", ""ippb""],",14,https://www.ippbonline.com,India Post Payments Bank,IPPBONLINEBK,ippbonline.com,86e84629c803ab6d3a2a11c0674da2e0,"[""india post payments bank"", ""ippb""],",
6510984e70c92eadc4ecf222,"""NSBVIDISHABK"" : [""nagarik sahakari bank maryadit, vidisha"", ""nagarik sahakari vidisha"", ""nagarik sahakari vidisha bank""],",14,https://www.nsbvidisha.org,"Nagarik Sahakari Bank Maryadit, Vidisha",NSBVIDISHABK,nsbvidisha.org,68d3edaf45d5e80049c959f0af966e78,"[""nagarik sahakari bank maryadit, vidisha"", ""nagarik sahakari vidisha"", ""nagarik sahakari vidisha bank""],",
6510984e70c92eadc4ecf228,"""ADARSHBANKBK"" : [""the adarsh urban co-op. bank ltd., hyderabad"", ""adarsh urban"", ""adarsh urban cooperative""],",14,https://www.adarshbank.com,"The Adarsh Urban Co-op. Bank Ltd., Hyderabad",ADARSHBANKBK,adarshbank.com,1b7d128749fe4fcb5a3be4fceac76364,"[""the adarsh urban co-op. bank ltd., hyderabad"", ""adarsh urban"", ""adarsh urban cooperative""],",
6510984e70c92eadc4ecf232,"""WARANABANKBK"" : [""shree warana sahakari bank ltd"", ""shree warana"", ""shree warana cooperative""],",14,https://www.waranabank.com/,Shree Warana Sahakari Bank Ltd,WARANABANKBK,waranabank.com,f8c838822b5f6982dbad337f72010690,"[""shree warana sahakari bank ltd"", ""shree warana"", ""shree warana cooperative""],",
6510984e70c92eadc4ecf233,"""SATARABANKBK"" : [""the satara sahakari bank ltd"", ""the satara sahakari"", ""the satara sahakari cooperative""],",14,http://satarabank.net/,THE SATARA SAHAKARI BANK LTD,SATARABANKBK,satarabank.net,03b4b7cf27cbf8b6f751d7ccce460fa4,"[""the satara sahakari bank ltd"", ""the satara sahakari"", ""the satara sahakari cooperative""],",
6510984e70c92eadc4ecf238,"""SAMATABANKBK"" : [""samata co-operative development bank ltd"", ""samata co-operative development"", ""samata co-operative development cooperative""],",14,https://www.samatabank.org/,Samata Co-Operative Development Bank Ltd,SAMATABANKBK,samatabank.org,eed7a9ed97fa5b57698ba1444fee1bcc,"[""samata co-operative development bank ltd"", ""samata co-operative development"", ""samata co-operative development cooperative""],",
6510984e70c92eadc4ecf23f,"""SPICEMONEYBK"" : [""spice money limited"", ""spice money"", ""spice money cooperative""],",14,https://spicemoney.com/,Spice Money Limited,SPICEMONEYBK,spicemoney.com,4cd0a6070cd6528b1ef88b1e1ed84538,"[""spice money limited"", ""spice money"", ""spice money cooperative""],",
6510984e70c92eadc4ecf256,"""KHAMGAONBANKBK"" : [""the khamgaon urban co-operative bank ltd,khamgaon"", ""the khamgaon urban"", ""the khamgaon urban cooperative khamgaon""],",15,https://www.khamgaonbank.in,"The Khamgaon Urban Co-operative Bank Ltd,Khamgaon",KHAMGAONBANKBK,khamgaonbank.in,ee31f27448819db8abd59706cac4869d,"[""the khamgaon urban co-operative bank ltd,khamgaon"", ""the khamgaon urban"", ""the khamgaon urban cooperative khamgaon""],",
6510984e70c92eadc4ecf262,"""BHAVANABANKBK"" : [""the bhavana rishi co-op.urban bank"", ""the bhavana rishi co-op.urban"", ""the bhavana rishi co-op.urban cooperative""],",15,https://www.bhavanabank.com/,The Bhavana Rishi Co-Op.Urban Bank,BHAVANABANKBK,bhavanabank.com,d9140edb08cadfd9166b073cb35339f7,"[""the bhavana rishi co-op.urban bank"", ""the bhavana rishi co-op.urban"", ""the bhavana rishi co-op.urban cooperative""],",
6510984e70c92eadc4ecf268,"""NANDANIBANKBK"" : [""nandani sahakari bank ltd. nandani"", ""nandani sahakari"", ""nandani sahakari cooperative nandani""],",15,https://nandanibank.com/,Nandani Sahakari Bank Ltd. Nandani,NANDANIBANKBK,nandanibank.com,342d18f10d78618135bd75215c69c87c,"[""nandani sahakari bank ltd. nandani"", ""nandani sahakari"", ""nandani sahakari cooperative nandani""],",
6510984e70c92eadc4ecf269,"""UMACOOPBANKBK"" : [""uma co-operative bank ltd"", ""uma co-operative"", ""uma co-operative cooperative""],",15,https://www.umacoopbank.com/,UMA CO-OPERATIVE BANK LTD,UMACOOPBANKBK,umacoopbank.com,4b98bcb07baa08cb1136fac90d6e1dc7,"[""uma co-operative bank ltd"", ""uma co-operative"", ""uma co-operative cooperative""],",
6510984e70c92eadc4ecf273,"""RCMAHILABANKBK"" : [""rani channamma mahila sahakari bank belagavi"", ""rani channamma mahila"", ""rani channamma mahila cooperative""],",16,https://rcmahilabank.com,Rani Channamma Mahila Sahakari Bank Belagavi,RCMAHILABANKBK,rcmahilabank.com,fa23bdfff48930252429b2469b6426ef,"[""rani channamma mahila sahakari bank belagavi"", ""rani channamma mahila"", ""rani channamma mahila cooperative""],",
6510984e70c92eadc4ecf274,"""YLNSCOOPBANKBK"" : [""yadagiri lakshmi narasimha swamy co-op urban bank ltd"", ""yadagiri lakshmi narasimha swamy"", ""yadagiri lakshmi narasimha swamy cooperative""],",16,https://www.ylnscoopbank.com,Yadagiri Lakshmi Narasimha Swamy Co-Op Urban Bank Ltd,YLNSCOOPBANKBK,ylnscoopbank.com,f7874ea12e7b6571a9039435f3f72d4d,"[""yadagiri lakshmi narasimha swamy co-op urban bank ltd"", ""yadagiri lakshmi narasimha swamy"", ""yadagiri lakshmi narasimha swamy cooperative""],",
6510984e70c92eadc4ecf278,"""JANATABANKBK"" : [""shri janata sahakari bank limited, halol"", ""shri janata"", ""shri janata cooperative halol""],",16,https://janatabank.co.in,"Shri Janata Sahakari Bank Limited, Halol",JANATABANKBK,janatabank.co.in,1f1ff9e5eba70bdffd7456ea7e4d32a2,"[""shri janata sahakari bank limited, halol"", ""shri janata"", ""shri janata cooperative halol""],",
6510984e70c92eadc4ecf20b,"""IPCBANKBK"" : [""indore premier co-operative bank ltd indore"", ""indore premier co-operative"", ""indore premier co-operative cooperative""],",13,https://www.ipcbank.co.in/,Indore Premier Co-operative Bank Ltd Indore,IPCBANKBK,ipcbank.co.in,ae368127589d8f93a66b3e5b0f03cf98,"[""indore premier co-operative bank ltd indore"", ""indore premier co-operative"", ""indore premier co-operative cooperative""],",
6510984e70c92eadc4ecf1e7,"""DUCBBANKBK"" : [""dausa urban cooperative bank ltd"", ""dausa urban"", ""dausa urban cooperative""],",12,https://www.ducbbank.com/,Dausa Urban Cooperative Bank Ltd,DUCBBANKBK,ducbbank.com,551a5661d2690901cd79b8894c276d39,"[""dausa urban cooperative bank ltd"", ""dausa urban"", ""dausa urban cooperative""],",
6510984e70c92eadc4ecf1f0,"""GOCCBANKBK"" : [""sarakari naukarara sahakari bank niyamit vijayapura"", ""sarakari naukarara sahakari"", ""sarakari naukarara sahakari cooperative vijayapura""],",12,https://www.goccbank.com/,Sarakari Naukarara Sahakari Bank Niyamit Vijayapura,GOCCBANKBK,goccbank.com,8bb72c29459a2ad03aa84b17bce7166f,"[""sarakari naukarara sahakari bank niyamit vijayapura"", ""sarakari naukarara sahakari"", ""sarakari naukarara sahakari cooperative vijayapura""],",
6510984e70c92eadc4ecf208,"""PRATAPBANKBK"" : [""the pratap co-operative bank ltd"", ""the pratap"", ""the pratap cooperative""],",13,https://pratapbank.in,The Pratap Co-operative Bank Ltd,PRATAPBANKBK,pratapbank.in,30686d466bbcf224507e9656de6f7e78,"[""the pratap co-operative bank ltd"", ""the pratap"", ""the pratap cooperative""],",
6510984e70c92eadc4ecf20e,"""SCSMSBANKBK"" : [""shri chatrapati shivaji maharaj sahakari"", ""shri chatrapati shivaji maharaj"", ""shri chatrapati shivaji maharaj cooperative""],",13,https://scsmsbank.com/,Shri Chatrapati Shivaji Maharaj Sahakari,SCSMSBANKBK,scsmsbank.com,ba26d7299aa782c35f9676ade2468872,"[""shri chatrapati shivaji maharaj sahakari"", ""shri chatrapati shivaji maharaj"", ""shri chatrapati shivaji maharaj cooperative""],",
6510984e70c92eadc4ecf231,"""BMCBANKLTDBK"" : [""bombay mercantile co-op bank ltd"", ""bombay mercantile"", ""bombay mercantile cooperative""],",14,https://www.bmcbankltd.com/,Bombay Mercantile Co-Op Bank Ltd,BMCBANKLTDBK,bmcbankltd.com,43a9e5cda5ff4286a06e237ccaae4a2e,"[""bombay mercantile co-op bank ltd"", ""bombay mercantile"", ""bombay mercantile cooperative""],",
6510984e70c92eadc4ecf255,"""DEOGIRIBANKBK"" : [""deogiri nagari sahakari bank ltd aurangabad"", ""deogiri nagari"", ""deogiri nagari cooperative aurangabad""],",15,https://deogiribank.com,Deogiri Nagari Sahakari Bank Ltd Aurangabad,DEOGIRIBANKBK,deogiribank.com,8554dc4559466f3d2988e8be47982513,"[""deogiri nagari sahakari bank ltd aurangabad"", ""deogiri nagari"", ""deogiri nagari cooperative aurangabad""],",
6510984e70c92eadc4ecf257,"""COBMAHESANABK"" : [""the co-operative bank of mehsana ltd"", ""the co-operative bank of mehsana"", ""the co-operative bank of mehsana cooperative""],",15,http://cobmahesana.com,The Co-operative Bank of Mehsana Ltd,COBMAHESANABK,cobmahesana.com,fa290dc98df0a9ea10dfd361564184f4,"[""the co-operative bank of mehsana ltd"", ""the co-operative bank of mehsana"", ""the co-operative bank of mehsana cooperative""],",
6510984e70c92eadc4ecf276,"""SHIVALIKBANKBK"" : [""shivalik small finance bank"", ""shivalik"", ""shivalik bank""]",16,https://shivalikbank.com,Shivalik Small Finance Bank,SHIVALIKBANKBK,shivalikbank.com,fb5c5cfbc2e3314a80f44b6070fedb01,"[""shivalik small finance bank"", ""shivalik"", ""shivalik bank""]",
6510984e70c92eadc4ecf279,"""SARVODAYBANKBK"" : [""the sarvodaya nagrik sahakari bank limited"", ""the sarvodaya nagrik"", ""the sarvodaya nagrik cooperative""],",16,https://sarvodaybank.com,The Sarvodaya Nagrik Sahakari Bank Limited,SARVODAYBANKBK,sarvodaybank.com,074f2b42a916ed4df03c2a29e4f836f2,"[""the sarvodaya nagrik sahakari bank limited"", ""the sarvodaya nagrik"", ""the sarvodaya nagrik cooperative""],",
6510984e70c92eadc4ecf27e,"""SRISUDHABANKBK"" : [""sri sudha cooperative bank ltd"", ""sri sudha"", ""sri sudha cooperative""],",16,http://www.srisudhabank.com,Sri Sudha Cooperative Bank Ltd,SRISUDHABANKBK,srisudhabank.com,dc8896b9016587870c258909a1d251a9,"[""sri sudha cooperative bank ltd"", ""sri sudha"", ""sri sudha cooperative""],",
6510984e70c92eadc4ecf20d,"""NARODABANKBK"" : [""the naroda nagarik co-operative bank"", ""the naroda nagarik co-operative"", ""the naroda nagarik co-operative cooperative""],",13,https://www.narodabank.in/,The Naroda Nagarik Co-Operative Bank,NARODABANKBK,narodabank.in,a30d7d8ddd8dec486fabfc5738fd1514,"[""the naroda nagarik co-operative bank"", ""the naroda nagarik co-operative"", ""the naroda nagarik co-operative cooperative""],",
6510984e70c92eadc4ecf221,"""CCBLONLINEBK"" : [""citizen co-operative bank ltd - noida"", ""citizen cooperative"", ""citizen cooperative noida""],",14,https://www.ccblonline.com,Citizen Co-operative Bank Ltd - Noida,CCBLONLINEBK,ccblonline.com,8da9ea2ef5cf7ac39b072c61cc3bb9ba,"[""citizen co-operative bank ltd - noida"", ""citizen cooperative"", ""citizen cooperative noida""],",
6510984e70c92eadc4ecf235,"""ICMBANKLTDBK"" : [""indore cloth market co-op bank ltd"", ""indore cloth market"", ""indore cloth market cooperative""],",14,https://icmbankltd.com,Indore Cloth Market Co-Op Bank Ltd,ICMBANKLTDBK,icmbankltd.com,b11818d0471b1b095b0b22c3fb5814c4,"[""indore cloth market co-op bank ltd"", ""indore cloth market"", ""indore cloth market cooperative""],",
6510984e70c92eadc4ecf250,"""MALVIYABANKBK"" : [""malviya urban co-operative bank limited"", ""malviya urban"", ""malviya urban cooperative""],",15,https://www.malviyabank.com,Malviya Urban Co-operative Bank Limited,MALVIYABANKBK,malviyabank.com,4032e81b00c1a3acd308e4c3c0ffd3ac,"[""malviya urban co-operative bank limited"", ""malviya urban"", ""malviya urban cooperative""],",
6510984e70c92eadc4ecf270,"""SAMRIDHIBANKBK"" : [""the udaipur mahila samridhi urban co-operative bank ltd."", ""udaipur mahila samridhi"", ""samridhi""],",16,https://www.samridhibank.com,The Udaipur Mahila Samridhi Urban Co-operative Bank Ltd.,SAMRIDHIBANKBK,samridhibank.com,4fa11617b5be0ebf79b819d288af0839,"[""the udaipur mahila samridhi urban co-operative bank ltd."", ""udaipur mahila samridhi"", ""samridhi""],",
6510984e70c92eadc4ecf27b,"""TIRUPATIBANKBK"" : [""tirupati urban co-operative bank limited"", ""tirupati urban"", ""tirupati urban cooperative""],",16,https://www.tirupatibank.com,Tirupati Urban Co-operative Bank Limited,TIRUPATIBANKBK,tirupatibank.com,d13cade525df3fbc652b054b372650c4,"[""tirupati urban co-operative bank limited"", ""tirupati urban"", ""tirupati urban cooperative""],",
6510984e70c92eadc4ecf280,"""MAHAVEERBANKBK"" : [""mahaveer co-operative urban bank limited"", ""mahaveer co-operative urban"", ""mahaveer co-operative urban cooperative""],",16,http://www.mahaveerbank.com/,MAHAVEER CO-OPERATIVE URBAN BANK LIMITED,MAHAVEERBANKBK,mahaveerbank.com,c3df3da724d1d15f2a8b20a7884efff9,"[""mahaveer co-operative urban bank limited"", ""mahaveer co-operative urban"", ""mahaveer co-operative urban cooperative""],",
6510984e70c92eadc4ecf1ea,"""CDCCBANKBK"" : [""the coimbatore district central co-op bank limited"", ""the coimbatore district central"", ""the coimbatore district central cooperative""],",12,https://www.cdccbank.com/,The Coimbatore District Central Co-op Bank Limited,CDCCBANKBK,cdccbank.com,3570ad4005c7c77ee42a45a3a70959ae,"[""the coimbatore district central co-op bank limited"", ""the coimbatore district central"", ""the coimbatore district central cooperative""],",
6510984e70c92eadc4ecf202,"""NUTANBANKBK"" : [""nutan nagriksahakari bank"", ""nutan nagrik"", ""nutan nagrik bank""],",13,https://www.nutanbank.com,Nutan NagrikSahakari Bank,NUTANBANKBK,nutanbank.com,5a38af1a889c350432f63ae644293325,"[""nutan nagriksahakari bank"", ""nutan nagrik"", ""nutan nagrik bank""],",
6510984e70c92eadc4ecf219,"""COSMOSBANKBK"" : [""cosmos co op bank"", ""cosmos""],",14,https://www.cosmosbank.com,Cosmos Co op Bank,COSMOSBANKBK,cosmosbank.com,99bb7a7e16c531eb0286905098e57ea3,"[""cosmos co op bank"", ""cosmos""],",
6510984e70c92eadc4ecf220,"""AMCBLANANDBK"" : [""the anand mercantile co-op. bank ltd."", ""anand mercantile"", ""anand mercantile cooperative""],",14,http://www.amcblanand.com,The Anand Mercantile Co-Op. Bank Ltd.,AMCBLANANDBK,amcblanand.com,50f59762fc9edfa495d13ff617077019,"[""the anand mercantile co-op. bank ltd."", ""anand mercantile"", ""anand mercantile cooperative""],",
6510984e70c92eadc4ecf22d,"""ARVINDBANKBK"" : [""arvind sahakari bank ltd"", ""arvind"", ""arvind cooperative""],",14,https://www.arvindbank.com,Arvind Sahakari Bank Ltd,ARVINDBANKBK,arvindbank.com,76dcc4d25eac1c67ef12acfdd5524ca3,"[""arvind sahakari bank ltd"", ""arvind"", ""arvind cooperative""],",
6510984e70c92eadc4ecf247,"""BARODAUPBANKBK"" : [""baroda uttar pradesh gramin bank"", ""baroda uttar pradesh"", ""baroda up""],",15,https://www.barodaupbank.in,Baroda Uttar Pradesh Gramin bank,BARODAUPBANKBK,barodaupbank.in,47504b6fd1a83442f00782f86ae52edc,"[""baroda uttar pradesh gramin bank"", ""baroda uttar pradesh"", ""baroda up""],",
6510984e70c92eadc4ecf249,"""BARODACCBBK"" : [""the baroda central co-op bank ltd"", ""baroda central"", ""baroda central co-op""],",15,https://barodaccb.co.in,The Baroda Central Co-op Bank Ltd,BARODACCBBK,barodaccb.co.in,07eeada65784c7c3d5d0c279ce386c13,"[""the baroda central co-op bank ltd"", ""baroda central"", ""baroda central co-op""],",
6510984e70c92eadc4ecf258,"""VAISHYABANKBK"" : [""vaishya sahakari bank ltd mumbai"", ""vaishya sahakari"", ""vaishya sahakari cooperative mumbai""],",15,https://vaishyabank.com,Vaishya Sahakari Bank Ltd Mumbai,VAISHYABANKBK,vaishyabank.com,4f0e0c46cf5e3554805f1d81e212ada1,"[""vaishya sahakari bank ltd mumbai"", ""vaishya sahakari"", ""vaishya sahakari cooperative mumbai""],",
6510984e70c92eadc4ecf283,"""THEUNITYBANKBK"" : [""unity small finance bank limited"", ""unity small finance"", ""unity small finance cooperative""],",16,https://theunitybank.com/,Unity Small Finance Bank Limited,THEUNITYBANKBK,theunitybank.com,c3b35b9d14d7e3759570e4b0d237348f,"[""unity small finance bank limited"", ""unity small finance"", ""unity small finance cooperative""],",
6510984e70c92eadc4ecf224,"""SUDICOBANKBK"" : [""the surat district co-op bank ltd."", ""surat district"", ""surat district cooperative""],",14,https://www.sudicobank.com,The Surat District Co-op Bank Ltd.,SUDICOBANKBK,sudicobank.com,105d0a2c0335c674b2c63e294c73f9c0,"[""the surat district co-op bank ltd."", ""surat district"", ""surat district cooperative""],",
6510984e70c92eadc4ecf226,"""SMRITIBANKBK"" : [""smriti nagrik sahakari bank maryadit, mandsaur"", ""smriti nagrik"", ""smriti nagrik cooperative""],",14,https://www.smritibank.com,"Smriti Nagrik Sahakari Bank Maryadit, Mandsaur",SMRITIBANKBK,smritibank.com,00c76630f1f2d174ddd0e3e65b19447b,"[""smriti nagrik sahakari bank maryadit, mandsaur"", ""smriti nagrik"", ""smriti nagrik cooperative""],",
6510984e70c92eadc4ecf22f,"""PAVANABANKBK"" : [""the pavana sahakari bank ltd"", ""the pavana sahakari"", ""the pavana sahakari cooperative""],",14,https://pavanabank.com/,The Pavana Sahakari Bank Ltd,PAVANABANKBK,pavanabank.com,6624c4c22a880d9c46d4b08168455fe3,"[""the pavana sahakari bank ltd"", ""the pavana sahakari"", ""the pavana sahakari cooperative""],",
6510984e70c92eadc4ecf242,"""EQUITASBANKBK"" : [""equitas small finance bank"", ""equitas""],",15,http://www.equitasbank.com,Equitas small finance bank,EQUITASBANKBK,equitasbank.com,d0b8c54b3e511d8ff30a7141d99052b5,"[""equitas small finance bank"", ""equitas""],",
6510984e70c92eadc4ecf24c,"""UUCBUDAIPURBK"" : [""the udaipur urban co-operative bank ltd."", ""udaipur urban"", ""udaipur urban cooperative""],",15,https://uucbudaipur.com,The Udaipur Urban Co-Operative Bank Ltd.,UUCBUDAIPURBK,uucbudaipur.com,58c9718460383088eeb06aa0edb43fe0,"[""the udaipur urban co-operative bank ltd."", ""udaipur urban"", ""udaipur urban cooperative""],",
6510984e70c92eadc4ecf26b,"""ADILABADDCCBBK"" : [""adilabad district coop central bank ltd"", ""adilabad district coop central bank"", ""adilabad district coop central bank cooperative""],",15,https://adilabaddccb.in/,Adilabad District Coop Central Bank Ltd,ADILABADDCCBBK,adilabaddccb.in,1778f444c32a85d2b5a96a9c2c162ab7,"[""adilabad district coop central bank ltd"", ""adilabad district coop central bank"", ""adilabad district coop central bank cooperative""],",
6510984e70c92eadc4ecf1ec,"""EDCCBANKBK"" : [""the erode district central co-operative bank ltd"", ""the erode district central co-operative"", ""the erode district central co-operative cooperative""],",12,https://www.edccbank.com/,The Erode District Central Co-Operative Bank Ltd,EDCCBANKBK,edccbank.com,62b0041d5abae63f2b314d2105aad364,"[""the erode district central co-operative bank ltd"", ""the erode district central co-operative"", ""the erode district central co-operative cooperative""],",
6510984e70c92eadc4ecf1ee,"""TNYCCBANKBK"" : [""the tirunelveli district central co-op bank ltd"", ""the tirunelveli district central co-op"", ""the tirunelveli district central co-op cooperative""],",12,https://www.tnyccbank.in/,The Tirunelveli District Central Co-Op Bank Ltd,TNYCCBANKBK,tnyccbank.in,d5b1416c2d634d8365cd17814031095b,"[""the tirunelveli district central co-op bank ltd"", ""the tirunelveli district central co-op"", ""the tirunelveli district central co-op cooperative""],",
6510984e70c92eadc4ecf1ed,"""DDCCBANKBK"" : [""dharmapuri district central co-op bank limited"", ""dharmapuri district central co-op"", ""dharmapuri district central co-op cooperative""],",12,https://ddccbank.com/,Dharmapuri District Central Co-Op Bank Limited,DDCCBANKBK,ddccbank.com,b06e4384f3d84735c27d1b64f11eecf2,"[""dharmapuri district central co-op bank limited"", ""dharmapuri district central co-op"", ""dharmapuri district central co-op cooperative""],",
6510984e70c92eadc4ecf1e6,"""BCCBANKBK"" : [""the baroda city co operative bank ltd"", ""the baroda city co operative"", ""the baroda city co operative cooperative""],",12,https://bccbank.coop,THE BARODA CITY CO OPERATIVE BANK LTD,BCCBANKBK,bccbank.coop,a2aaa1a0a574688606ecd0db97ee6e2c,"[""the baroda city co operative bank ltd"", ""the baroda city co operative"", ""the baroda city co operative cooperative""],",
6510984e70c92eadc4ecf1ef,"""KKDCCBANKBK"" : [""the kanyakumari district central cooperative bank"", ""the kanyakumari district central"", ""the kanyakumari district central cooperative""],",12,http://www.kkdccbank.in/,The Kanyakumari District Central Cooperative Bank,KKDCCBANKBK,kkdccbank.in,cb164b13f78a9e8d3ea946ee4ca5d441,"[""the kanyakumari district central cooperative bank"", ""the kanyakumari district central"", ""the kanyakumari district central cooperative""],",
6510984e70c92eadc4ecf1f3,"""TRIOTECHBK"" : [""bajaj finance limited"", ""bajaj finance"", ""bajaj finance cooperative""],",12,https://triotech.com/,Bajaj Finance Limited,TRIOTECHBK,triotech.com,29aaf01f301560ff391c59b323f757dd,"[""bajaj finance limited"", ""bajaj finance"", ""bajaj finance cooperative""],",
6510984e70c92eadc4ecf1f4,"""PINELABSBK"" : [""pinelabs private limited"", ""pinelabs private"", ""pinelabs private cooperative limited""],",12,https://www.pinelabs.com/,PineLabs Private Limited,PINELABSBK,pinelabs.com,cab309d8cf65a3f752d0d10c9f66c48a,"[""pinelabs private limited"", ""pinelabs private"", ""pinelabs private cooperative limited""],",
6510984e70c92eadc4ecf20a,"""SUDHABANKBK"" : [""sudha co-operative urban bank ltd"", ""sudha co-operative"", ""sudha co-operative cooperative""],",13,https://sudhabank.com/,Sudha Co-operative Urban Bank Ltd,SUDHABANKBK,sudhabank.com,f5b010b4a7c9b4cef028cc4356fdc03f,"[""sudha co-operative urban bank ltd"", ""sudha co-operative"", ""sudha co-operative cooperative""],",
6510984e70c92eadc4ecf216,"""CANARABANKBK"" : [""canara bank"", ""canara""],",14,https://canarabank.com,Canara Bank,CANARABANKBK,canarabank.com,9546f55e7c207d1ec1175d82cd676f48,"[""canara bank"", ""canara""],",
6510984e70c92eadc4ecf225,"""MONABANKBK"" : [""the modasa nagarik sahakari bank limited"", ""modasa nagarik"", ""modasa nagarik cooperative""],",14,https://monabank.co.in,The Modasa Nagarik Sahakari Bank Limited,MONABANKBK,monabank.co.in,5872710e727a3844961db02b6ac19ee3,"[""the modasa nagarik sahakari bank limited"", ""modasa nagarik"", ""modasa nagarik cooperative""],",
6510984e70c92eadc4ecf22a,"""CGAPEXBANKBK"" : [""chhattisgarh rajya sahakari bank mydt"", ""chhattisgarh rajya"", ""chhattisgarh rajya cooperative""],",14,https://www.cgapexbank.com/,Chhattisgarh Rajya Sahakari Bank Mydt,CGAPEXBANKBK,cgapexbank.com,fc401f39413dbe8f45cf6e6b341f3ac0,"[""chhattisgarh rajya sahakari bank mydt"", ""chhattisgarh rajya"", ""chhattisgarh rajya cooperative""],",
6510984e70c92eadc4ecf230,"""THEJJSBANKBK"" : [""the junagadh jilla sahakari bank ltd"", ""the junagadh jilla"", ""the junagadh jilla cooperative""],",14,http://thejjsbank.com/,The Junagadh Jilla Sahakari Bank Ltd,THEJJSBANKBK,thejjsbank.com,1384526f1028548bfe70ea9b35a40c45,"[""the junagadh jilla sahakari bank ltd"", ""the junagadh jilla"", ""the junagadh jilla cooperative""],",
6510984e70c92eadc4ecf234,"""AMBUJABANKBK"" : [""gujarat ambuja co-operative bank ltd"", ""gujarat ambuja co-operative"", ""gujarat ambuja co-operative cooperative""],",14,https://www.ambujabank.com/,Gujarat Ambuja Co-operative bank Ltd,AMBUJABANKBK,ambujabank.com,87b79f342a99db90865d73abbda31336,"[""gujarat ambuja co-operative bank ltd"", ""gujarat ambuja co-operative"", ""gujarat ambuja co-operative cooperative""],",
6510984e70c92eadc4ecf23d,"""KHAMMAMDCCBBK"" : [""district coop central bank ltd,khammam"", ""district coop central bank"", ""district coop central bank cooperative khammam""],",14,https://khammamdccb.in/,"District Coop Central Bank Ltd,Khammam",KHAMMAMDCCBBK,khammamdccb.in,a644540852f87b45e0388b596215c38e,"[""district coop central bank ltd,khammam"", ""district coop central bank"", ""district coop central bank cooperative khammam""],",
